id,answer_start,answer,context,question,answer_end,is binding
1227116,-1,,PrestaShop Customer AutoGroups Module,What is the source library of this binding?,-1,False
1057010,-1,,fix Coro as much as possible,What is the source library of this binding?,-1,False
51938,-1,,Multidimensional data analysis toolbox,What is the source library of this binding?,-1,False
999964,-1,,Openrada DB component,What is the source library of this binding?,-1,False
1182039,-1,,build web sites from markdown files,What is the source library of this binding?,-1,False
3128969,-1,,Package for MSDK centroiding algorithms,What is the source library of this binding?,-1,False
206476,-1,,Utility library to aid in interacting with gnuplot from ruby,What is the source library of this binding?,-1,False
2943237,-1,,Deliver the ready-to-train data to your NLP model.,What is the source library of this binding?,-1,False
4504309,-1,,Fit Interpretable Machine Learning Models and Explain Blackbox Machine Learning,What is the source library of this binding?,-1,False
1153907,-1,,Simple machine learning library,What is the source library of this binding?,-1,False
2061065,-1,,"""a sms module for juhe api""",What is the source library of this binding?,22,False
1074001,-1,,A client to Docker.,What is the source library of this binding?,-1,False
4726169,-1,,A data science pipeline tool to speed up data science life cycle.,What is the source library of this binding?,-1,False
345724,-1,,Arquillian Recorder Parent,What is the source library of this binding?,-1,False
3246436,-1,,Machine Learning Framework Traits,What is the source library of this binding?,-1,False
2663763,-1,,Create Panels of Independent States,What is the source library of this binding?,-1,False
4707162,-1,,Automate process of forking and running pyspelling on a repository to locate typos.,What is the source library of this binding?,-1,False
788920,18,OpenCV,Rust bindings for OpenCV,What is the source library of this binding?,24,True
3975532,30,plex web,An unofficial wrapper for the plex web api.,What is the source library of this binding?,38,True
2712023,-1,,mssql 连接查询封装,What is the source library of this binding?,-1,False
3131123,-1,,A utility library for Android to perform resumable downloads. It supports parallel downloads along with do-not-download window. It also provides download statistics,What is the source library of this binding?,-1,False
2682977,-1,,INA219 current/power monitor driver,What is the source library of this binding?,-1,False
3467950,-1,,tgtg,What is the source library of this binding?,-1,False
214080,-1,,"A Ruby web server designed to have a predictable and simple concurrency model, and to be capable of running in a pure-ruby environment.",What is the source library of this binding?,-1,False
1213636,-1,,Trooper Example Services,What is the source library of this binding?,-1,False
2503086,-1,,Generates style.less file into pods.,What is the source library of this binding?,-1,False
3382884,-1,,scScope is a deep-learning based approach for single cell RNA-seq analysis.,What is the source library of this binding?,-1,False
4080777,-1,,Tools to create AI models for mass spectrometry data,What is the source library of this binding?,-1,False
959205,-1,,The Java Data Mining Package is a library for data mining and machine learning.,What is the source library of this binding?,-1,False
2435313,-1,,Simple & Sweet services,What is the source library of this binding?,-1,False
2552466,-1,,nREPL middleware for scope-capture,What is the source library of this binding?,-1,False
119595,-1,,Soon to appear.,What is the source library of this binding?,-1,False
3107993,-1,,A simple way to make neural nets: Machine learning without linear algebra,What is the source library of this binding?,-1,False
843340,-1,,KYShutterButton is a custom button that is similar to the shutter button of the camera app,What is the source library of this binding?,-1,False
2483497,-1,,Haskell: Serial (from the bytes package) for Vector (from the vector package),What is the source library of this binding?,-1,False
4035234,-1,,"A package with Tensorflow (both CPU and GPU) implementation of most popular Kernels for kernels methods (SVM, MKL...).",What is the source library of this binding?,-1,False
1113910,-1,,Modeling Framework for Cellular Communities in their Environments,What is the source library of this binding?,-1,False
973742,-1,,chown which groks user-/group names and some other extra features,What is the source library of this binding?,-1,False
3179970,-1,,Split Linearized Bregman Iteration,What is the source library of this binding?,-1,False
3733037,-1,,A powerful setup plugin for Flutter.,What is the source library of this binding?,-1,False
118767,-1,,"The Ferry 2.0 Table Algebra library   The table algebra [2] is an intermediate language used by Ferry 2.0 [3] and DSH [4]. It forms the input for the pathfinder [1] optimiser that can translate it into SQL. The library exposes a monadic interface to construct algebraic plans, it automatically performs common sub-tree elimination so that the resulting plan is as small as possible and the optimiser can do it's work better. XML rendering is present and needed for interfacing with DSH-Pathfinder, and for debugging plans with the standalone Pathfinder.   1. http://www-db.informatik.uni-tuebingen.de/research/pathfinder   2. http://dbworld.informatik.uni-tuebingen.de/projects/pathfinder/wiki/Logical_Algebra   3. http://www-db.informatik.uni-tuebingen.de/research/ferry   4. http://www-db.informatik.uni-tuebingen.de/files/publications/ferryhaskell.pdf ",What is the source library of this binding?,-1,False
224289,-1,,Machine Learning experiments,What is the source library of this binding?,-1,False
3624497,-1,,Default style of textarea field to simple and easy customization using global SASS mixin @input from package aitomic-base.,What is the source library of this binding?,-1,False
3249742,-1,,Korona.Cloud for node-red,What is the source library of this binding?,-1,False
3871502,-1,,Utilities for working with hierarchical data structures.,What is the source library of this binding?,-1,False
4403640,13,Amazon Machine Learning,Node SDK for Amazon Machine Learning,What is the source library of this binding?,36,True
2390143,-1,,composer,What is the source library of this binding?,-1,False
3740672,-1,,> Set of tools for RPG games,What is the source library of this binding?,-1,False
3272554,-1,,test,What is the source library of this binding?,-1,False
